Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
17235,3,0,3,0,1,RT @PRAYINGFORHEAD: tyga used to be good before he got into this swag fag shit
17245,3,0,3,0,1,"RT @Pacific_Tomb: You hoes wanna tweet and talk about equality then hope solo better never see her family again,and go to prison and never &#8230;"
17252,3,0,3,0,1,RT @PapasPaid: My monday bitch keep her ass up and face down
17259,3,0,3,0,1,RT @Partyprobs: If you open a beer and don't finish it you are what is known as a little bitch
17267,3,0,3,0,1,RT @PenguinGraham: Someone who claims they're a bad bitch shouldn't get offended so easily.
17283,3,0,3,0,1,RT @PimpSquadJones: My main bitch &amp; my side bitch mad @ me i could by give 2 fucks
17285,3,0,2,1,1,RT @Pimp_TigerWoods: Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;
17288,3,1,2,0,1,RT @PinkDuckTwist: LMFAO WTF &#8220;@MakeMeSpazz: &#8220;@TheKingSimp: Niggas on here really retarded http://t.co/arhySCAMu6&#8221; &#128553;&#128514;&#9996;&#65039; I'm tf out!!&#8221;
17292,3,0,3,0,1,RT @Pinkypromise_12: Lmao these niggas act like lil bitches
17294,3,0,0,3,2,"RT @PlMPCESS: A silent protest in Philadelphia, performance artists protest the murder of Mike Brown while passerby's mock it. http://t.co/&#8230;"
17297,3,2,1,0,0,RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;
17300,3,0,3,0,1,RT @Plurizard: I don't burn bridges.. tf I look like holding a grudge and being a lil bitch. Shit happens. You'll be fine.
17302,6,0,6,0,1,RT @PoiiNtGuaRd: Them bitches prolly had to pay Beyonc&#233; 100 million to perform 5 minutes &#128530;
17308,3,0,0,3,2,RT @PoliticalLaughs: Liberal Head Explosion: WW2 Navajo Code Talkers Appear in Redskins Jackets. #redskins http://t.co/ouxoQDHmID
17309,3,0,3,0,1,"RT @PolliePopThaDJ: Hahahaha he missed the shit out that hoe!!!!!!!!!!

#Houston Texans"
17311,3,2,1,0,0,RT @Poochda63: I go to take the trash out and a darkskin nigga stole my damn garbage
17328,3,0,3,0,1,RT @PreeMasterFlex_: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;
17331,3,0,1,2,2,RT @PrettyMillz: My car insurance is trash !!!
17343,3,1,0,2,2,RT @ProBirdRights: A marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? I'm in lo&#8230;
17346,3,0,0,3,2,"RT @ProBirdRights: i see you again didn't election bird for government, america. that okay. i guess i just take this free cookie for everyo&#8230;"
17347,3,0,0,3,2,RT @Professor_Ryan: I thought it was raining because of the sound on the roof but it was just birds exploding from the heat.
17352,3,0,2,1,1,"RT @Pusha_TeeWat: Niggas fight in the NBA and they're called ""ghetto"" &amp; ""don't know how to act"" but there's a brawl in NASCAR and nobody sa&#8230;"
17353,3,0,3,0,1,RT @PvTruest: #Nevertrustabitch never trust a bitch who has a fresh copy of master p album
17355,3,0,0,3,2,RT @QtipTheAbstract: Derek Jeter ... A class act... A great Yankee... A 1st ballot Hall of Fame inductee to be
17366,3,1,2,0,1,RT @QwestsideFoolay: &#8220;@MiraGotTheJUICE: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/1NZDVTQSUy&#8221; &#128514;&#128514;&#128514;
17369,3,0,3,0,1,RT @RAYCHIELOVESU: I just don't understand the grey area of being a hoe but lying about it. Like close your legs OR just be about that life&#8230;
17373,3,0,3,0,1,RT @REAL_Kaysavage: @1stBlocJeremiah my bitch
17376,3,0,3,0,1,RT @RIP_ALMIGHTY: @Tonyjohns000 stupid bitches can't handle the johns
17380,3,1,2,0,1,RT @RIPvuhsace: Mayweather a lil bitch this nigga out here dancing
17384,3,0,3,0,1,RT @RLE_Raider: Thanks Ravens 4 beating those fags. Now believe I don't give a fuck about you. I'm Raider Nation bitches. Thanks 4 pu ...
17388,3,0,3,0,1,RT @RTNBA: 0 Love for these hoes http://t.co/nFxNhHw0dJ
17389,3,1,0,2,2,RT @RT_America: Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) http://t.co/WtzD2MIBf6 http://t.co/A&#8230;
17404,3,1,2,0,1,"RT @RaiAllure: ""yo bitch chose me you aint a pimp you a FAIRY."" #ripPimpC"
17405,3,0,0,3,2,RT @Rajput_Ramesh: Friends a Proud Hindu n ShivSainik brother shri Ramesh Jadhav was murdered by Jihadis plz help trend #RameshJadhav http:&#8230;
17408,3,0,3,0,1,RT @RakwonOGOD: &#8220;Bros before hoes&#8221; - a bro with no hoes
17409,3,0,3,0,1,"RT @RakwonOGOD: Bitches tweeting ""last night &gt;&gt;"" like they did something special except be hoes"
17412,3,2,1,0,0,RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago
17418,3,0,1,2,2,RT @RamonRoblesJr: Good morning Baton Rouge. @ajohnson_a having a nip of @MBMoonshine http://t.co/5JZH1BhWWk
17419,3,0,3,0,1,RT @Ranae_26: You bitches could never be nae ...let him tell you he love him some nae &#128143;&#128145;&#128081;
17420,3,0,3,0,1,RT @Randality: @WeDont_SmokeREG &#128514;she a dumb bitch smh
17423,3,0,1,2,2,"RT @RapBars_: Joey Badass said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life"""
17432,3,0,3,0,1,RT @RavenConnell: Being a hoe isn't a Halloween costume
17433,3,0,3,0,1,RT @RavenxMiyagi: you here good songs on the radio but it ain't about positivity its mainly bout hoe problems killing and/or moving weight
17434,3,0,3,0,1,"RT @RawstonGeorge: &#8220;@distilled9water: ""@wizzyjr https://t.co/OtZ0FGDVpR &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#8221; bitch gotta die 10,000 deaths. &#128534;&#128557;&#8221; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557; GTFOH"
17437,3,0,3,0,1,"RT @RayIopez: Niggas Be Like

&#128663;_____________&#128659;
Fuck! There go the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch as&#8230;"
17443,3,0,3,0,1,RT @ReIateThings: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &#8230;
17445,3,0,3,0,1,RT @RealErik_95: Don't worry about my old bitch or my next bitch
17448,3,0,3,0,1,RT @RealJohnBrannon: check it out you gotta vodka soda &amp; a lemon on the bottom of that bitch ? thats cool
17453,3,1,2,0,1,RT @RealNiggaSherm: &#127379;kk bitch TD in 17'&#128275; Jeff b home real soon &#9981;&#127344;&#127382;
17459,3,0,3,0,1,"RT @RealSexNotes: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&#8230;"
17460,3,0,3,0,1,"RT @RealSexNotes: Too many faithful girls are single, and too many hoes are taken."
17461,3,0,0,3,2,"RT @RealSkipBayless: In their primes, MJ would have dominated LBJ in 1 on 1. Just so much mentally tougher. MJ's trash talk alone would unn&#8230;"
17462,3,0,3,0,1,"RT @RealTalk: i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out."
17463,3,0,1,2,2,"RT @RealTimeWWII: 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&#8230;"
17466,3,1,2,0,1,"RT @ReallyHighIdeas: Scientists have recently discovered that bitches, do in fact, be trippin'"
17469,3,0,3,0,1,RT @RedScareBot: Commie &amp;#9773; Mints RT @_whiteponyjr_ F#@!kkk this faggot commie http://t.co/lnqNpChciA
17471,3,0,3,0,1,RT @ReeseZamora: @daxmw23 Dax we don't love these hoes
17472,3,1,2,0,1,RT @ReevesJunya: bitch ass niggas claim to be yo homies then get on dirt .. All bitch ass niggaa can die slow
17477,3,0,3,0,1,RT @RelentIessness: this bitch thought she could cut my dick off http://t.co/gBR2YV669Y
17481,3,0,3,0,1,"RT @Rhiannamator: ""Who's my bitch?"" I am, Stephanie. I am."
17490,3,0,3,0,1,RT @RickyNgan: Y'all hoes ain't slick
17491,3,0,3,0,1,RT @RickyScamp: The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&#8230;
17502,3,0,3,0,1,RT @RipTre96: I ain't entertaining nomore dumb bitches
17535,3,1,2,0,1,RT @Runyacheckup: Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;
17545,3,0,3,0,1,RT @SAVx: A day later and y'all still gassing Rihanna trash ass nudes.
17546,3,0,0,3,2,"RT @SBNation: Plenty of Kobe vs. Dwight trash talk after the game, too. http://t.co/YCwfrv7syX http://t.co/TRHYFjoIwc"
17551,3,0,3,0,1,RT @SF_LaMasterBoy: Im scared of her...her pussy too good!! Lol
17552,3,0,3,0,1,"RT @SFsneeejayy: Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now"
17554,3,1,2,0,1,RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family
17567,3,0,3,0,1,"RT @SUCKEDOFF: ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/v2L7GMVA8T"
17578,3,2,0,1,0,RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f
17592,3,0,3,0,1,"RT @SarahR_82: I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ..."
17600,3,0,2,1,1,RT @SatansPearl: she's a model on #Instagram but she's just a hoe from my town.
17601,3,0,3,0,1,"RT @SatansTongue: You're not right for this job. 

What why?

Well your r&#233;sum&#233; is just 'don't be a bitch dude' written on a napkin

Don't b&#8230;"
17606,3,0,3,0,1,"RT @SaveTheBS: Get to bed, bitches, and only dream happy dreams."
17608,3,0,3,0,1,RT @SayMyName_Bella: I love my big booty bitches!
17620,3,0,0,3,2,"RT @SeanTheTerrible: I don't care how pretty you are, if your personality is trash men are going to treat you accordingly.. That's not tru&#8230;"
17640,6,0,6,0,1,RT @SexualTruth: Eating your womans pussy is good for the soul.
17644,3,0,3,0,1,RT @Sexualgif: bitches are so shady... oh my god &#128514;&#128514; http://t.co/dJ3SrlwbTK
17651,3,0,3,0,1,"RT @Shaa_Jenkins: If I hit ya nigga , bitch I'm sorry &#128520;&#128526;"
17653,3,0,3,0,1,"RT @ShadonHendrix: Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&#8230;"
17655,3,0,0,3,2,"RT @ShadyLadyHH: When the rose-colored glasses come off and you still want to be there, true love happens."
17660,3,0,1,2,2,RT @Shalewis09: Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.
17664,3,0,3,0,1,RT @Shan_RBM: They say crazy girls got the best pussy&#128530;
17670,3,1,2,0,1,"RT @She2Foreign: I don't want yo bitch, she gotta be foreign. &#128564;"
17684,3,0,0,3,2,RT @ShelleT1986: Great start the morning! My daughter danced herself into the coffee table and gave herself a nice shiner... Yea she's a wh&#8230;
17689,3,0,3,0,1,RT @SheswantstheD: these hoes ain't loyal http://t.co/6xRobDfZtk
17692,3,0,3,0,1,RT @Shimshammy: I just wanna ball my fist in your hair and shake the bitch right out of you.
17696,3,0,3,0,1,RT @ShitPussiesSay: What's with all these pussies turning themselves into Yu-Gi-Oh cards lately http://t.co/sfVcNdHWzV
17697,3,0,0,3,2,RT @ShmurdaGang: Free wop
17699,3,0,0,3,2,RT @Shoq: He no doubt copied it from someone else. RT @KilloughCNN: Alert: The mock turtleneck is back. http://t.co/uM7aTH7tHT
17703,3,0,2,1,1,"RT @ShowMeATittie: What it ih hoe, wassuh ..can a nigga get in dem guts"
17707,3,0,3,0,1,RT @ShyGlizzy: your bf is broke bitch!
17708,3,0,3,0,1,RT @Shyswag69: @torres5salvador you got old bitches upgrade them
17712,3,0,3,0,1,RT @SimoneMariposa: using words such as &#8220;dick&#8221; and &#8220;pussy&#8221; in regular convo is just too vulgar for me.
17715,3,1,2,0,1,"RT @SimplyShaay: &#58386;&#58386;""@VibinWitTheGods: If I don't text you no more thats Cuz you a boring bitch just so y'all hoes know."""
17722,3,0,3,0,1,"RT @Sir_Strange: ""Don't be a stupid fucking bitch.""

- me, to stupid fucking bitches"
17725,3,0,3,0,1,RT @Skate808s: God all a nigga trust I can't trust that gun cuz if that bitch jam I'm fucked can't trust niggas they bitches got they dicks&#8230;
17727,6,0,6,0,1,"RT @SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;"
17729,3,0,3,0,1,RT @SkylarLogsdon: @viva_based bruh you fucked the shit out of my taste buds with that bitch.
17732,3,1,2,0,1,RT @SlikHawk: That's who dumb bitch! #GoHawks http://t.co/0iNjjm374v
17733,3,0,3,0,1,RT @SlimBlanco_: &#8220;@YSDrillary: bitches is so corny&#8221; SOOOOOOO corny !
17735,3,0,3,0,1,"RT @Slutty_Hermione: Twerking in the chamber of secrets, with all my bad bitches #twerkteam"
17738,3,0,3,0,1,RT @SmiIe: These hoes ain't loyal http://t.co/fGTzQwnSxk
17742,3,1,2,0,1,RT @Smokinonkaya_: She said I hurt her feelings now she dating dykes..
17745,3,0,0,3,2,"RT @Smug_Lemur: He loves me *eats a brownie* 
He loves me not *eats a brownie*"
17751,3,0,3,0,1,RT @SnipesJr_: Don't fall out wit yo niggas over hoes..
17754,9,1,7,1,1,RT @SoCoSoPretty: And niggas don't be knowing the difference or want to believe that the bitch actually ugly
17759,3,0,3,0,1,RT @SolelyJones: Lowkey Apple made iOS 8 like this so niggas get caught and have to buy their bitches iphone 6s to make up
17763,3,0,3,0,1,RT @SomeoneBelow: The person below didn't get a big booty hoe.
17765,3,0,3,0,1,RT @SomthinBoutSara: When I hear a baby cry at a restaurant I can literally feel my pussy slam a door closed and throw out the gone fishing&#8230;
17766,3,1,2,0,1,RT @SooMonique: And she gave this nigga head while I was laying next to her while she had a bf &#128514;&#128514;&#128514;&#128514; she's a hoe on the low
17768,3,0,3,0,1,RT @SortaBad: A boy won the Scripps Spelling Bee by spelling 'knaidel'. Used in a sentence: I'll never get any pussy because I know how to &#8230;
17769,3,0,3,0,1,RT @Sosa_chello: Ian worried bout a bitch who ain't worried bout me &#128526;&#128175;
17770,3,0,3,0,1,"RT @SoulYodeler: Go ahead and mock me, one day I'll sell enough of this make-up to drive the pink Mary Kay Cadillac and we'll see who's gay&#8230;"
17771,3,0,3,0,1,RT @SourPinkk: If having hoes still excites you ; you still have some growing to do lil mf !!!
17792,3,0,0,3,2,RT @SportsCenter: Derek Jeter leaves baseball as one of the greatest Yankees ever. (via @ESPNMag) http://t.co/MSUwxc3tYx
17809,3,0,3,0,1,RT @SteadmanTerri: @wheeler_kashhh bitch waaaaaa??
17810,3,0,3,0,1,RT @SteadmanTerri: @wheeler_kashhh tf bitch!!??? Lol
17817,3,0,3,0,1,"RT @StephGhost: ""You don't get bitches"" RT @dondonboi: Take Care the mos overrated album that has been released in the last 5 years"
17818,3,0,3,0,1,RT @StephGhost: RT @iDntWearCondoms: Come somebody please get me a PS4? Willing to eat pussy for it if need be.
17821,3,0,3,0,1,"RT @StephyRae7: pussies wanna use ""royal icing"" for their gingerbread houses...fuck that...ima use my homemade cream cheese frosting."
17826,3,0,3,0,1,RT @StevStiffler: What doesn't kill you makes you a bitch.
17829,6,1,5,0,1,"RT @StevStiffler: what does ""forever"" mean to some of you bitches? lol 3 months?"
17831,3,0,2,1,1,"RT @SteveStfler: ""Stop talking ghetto, you're white"" http://t.co/WZbDbi0f9k"
17835,6,0,5,1,1,"RT @SteveStfler: Can't trust a bitch who lets the microwave hit 0, she doesn't care about her life...she probably jumps on the lava part of&#8230;"
17844,3,0,1,2,2,RT @Steven_ratata: @savanigga @CheersToKellin sav you are so nicee love you too twat! :)
17846,3,0,3,0,1,RT @Stfu_NobodyCare: &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; &#8220;bird fucking&#8221;
17847,3,0,3,0,1,"RT @StillJohnCA: KNOCK KNOCK. Who's there? GEORGE. George who? GEORGE ZIMMERMAN. Oh, George Zimmerman. Welcome to cell block C, bitch!"
17850,3,0,3,0,1,RT @StonerBoii2cold: I just wanna be drunk on stage going ham in that bitch @TreVaughnLG
17853,3,0,3,0,1,RT @StonyXx: Give me conversation..they think u giving em pussy &#128557;&#128514;&#128557;&#128514;&#128557;&#128514; ahhhhh YOU TRIED IT. http://t.co/VG9M9lskEl
17858,3,0,3,0,1,"RT @StripesAllure: Bitches eyebrows be on FlEEK &#128064;&#128551; 
Loyalty on Weak &#128581; edges incomplete &#128134;
and pussy on REEK &#128553;&#128567;&#127887; &#128514;"
17875,3,1,2,0,1,RT @SunFlowerTrue13 @ThoughtsOfRandy Im speaking on Ho niggas + hoe niggaz probably don't dig natural styled hair period...
17880,3,1,2,0,1,RT @Sunny_Goodz: Seeeeee man. Niggas a lose they bitch over a bitch that's not even worth it
17882,3,0,3,0,1,RT @SuperrrrMcNasty: You thought you had enough hair for a ponytail bitch ! http://t.co/PwFLBd3e
17905,6,1,5,0,1,RT @TAXSTONE: If I look at my bitch she better shut up ain't no arguing with niggaz in the street or social networks
17907,6,1,5,0,1,RT @TAXSTONE: If certain niggaz can even get my bitch attention hey can have it
17913,9,1,8,0,1,RT @TAXSTONE: Y'all bitches sending inviatations to the wolves than get mad when they at ya door
17918,3,0,3,0,1,RT @TERA1PATRICK: I'm happy for the bung holes and negativity desperate guys spew on here &#128077;a GOOD example of WHAT not to be and what I don'&#8230;
17919,6,0,6,0,1,"RT @TEYANATAYLOR: Me and this bitch may not be the best of friends, but this cover??? #STUNNING! #LoveIt She ate that &#128525;&#128525;&#128525;&#128525;&#128525; http://t.co/N5z&#8230;"
17921,3,0,3,0,1,"RT @TGrozay: ""@WhereYoHussleAt: I'm going to the movies this weekend, by myself. No BFFL, no bitch, no nigga, just me... #Solo"" http://t.co&#8230;"
17931,3,1,2,0,1,"RT @TOKYOJETZ: This nigga said ""bitch told me she sent a nigga ta jail.... man I thought it was legal ta beat yo hoe...that's yo hoe!"" Lmao&#8230;"
17942,3,0,3,0,1,"RT @TacoRell Stressed backwards is ""Desserts"" that's why bitches eat junk food when depressed"
17962,3,0,3,0,1,RT @Taste_My_Lips57 Say dat shit again RT @ThoughtsOfRandy: Bad bitches hate broke niggaz. + but you knew that already..
17967,3,0,3,0,1,RT @TattedUp_Tre: &#8220;@Blaxxxican: Early bird gets the dick&#127770;&#8221; &#128514;&#128514;&#128514;
17968,3,0,3,0,1,"RT @TaughtYouWell: Boobs boobs boobs boobs lotta boobs
Man I make the baddest bitches send me nudes &#128525;&#128539; http://t.co/6tzYXgvqZv"
17974,3,1,2,0,1,RT @Taylor_1017: Thanks for ignoring me faggots. I'm locked outside @A_Mitchellll13 @10Longdong
17981,3,2,1,0,0,RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX
17985,3,0,3,0,1,RT @TeddyDelJones: Side hoes always winning
17988,3,0,3,0,1,"RT @TehDucKii: if my tweets ever offended you:
1.) im sorry
2.) it won't happen again
3.) 1 &amp; 2 are lies
4.) you're a fucking pussy"
